corporate_name_S2,main_customers,revenue,profit,country,postal_code,industry_sector,fiscal_year
GlobalCorp._54,"['Customer_FQJ', 'Customer_RRK', 'Customer_MST']",309867215.94,-323282.33,UK,461906,Energy,2022
GlobalCorp._75,"['Customer_IQB', 'Customer_RXG', 'Customer_KCN']",39598124.1,9272963.9,UK,156978,Energy,2022
Corp_IAKGWG,"['Customer_RXE', 'Customer_ERG', 'Customer_VQH']",329137032.3,45332755.02,Canada,905618,Pharmaceuticals,2024
GlobalCorp._171,"['Customer_IYC', 'Customer_TID', 'Customer_RFR']",672006017.32,54262723.93,Japan,862563,Manufacturing,2021
GlobalCorp_132,"['Customer_OQP', 'Customer_VFC', 'Customer_WMC']",394628850.26,31451377.41,USA,884874,Automotive,2024
GlobalCorp_196,"['Customer_RWP', 'Customer_SJN', 'Customer_MKH']",626575079.2,55706253.81,Germany,995971,Automotive,2022
Corp_RNOMLT,"['Customer_OAG', 'Customer_HZW', 'Customer_HGG']",500682292.15,45534495.49,USA,860591,Pharmaceuticals,2023
GlobalCorp._149,"['Customer_LUF', 'Customer_GKN', 'Customer_PLY']",420772618.45,92223537.95,France,104576,Pharmaceuticals,2020
GlobalCorp._156,"['Customer_PKF', 'Customer_KUU', 'Customer_BXW']",156761957.79,-11074812.6,Japan,571211,Manufacturing,2021
GlobalCorp_183,"['Customer_TWL', 'Customer_VTC', 'Customer_ZAC']",526597841.77,82769237.04,France,632133,Automotive,2022
GlobalCorp._30,"['Customer_JCL', 'Customer_MLK', 'Customer_EPF']",633572327.16,156765747.34,USA,882748,Technology,2024
GlobalCorp_119,"['Customer_LLC', 'Customer_XQU', 'Customer_LIT']",284164290.01,84877117.79,Germany,796278,Pharmaceuticals,2020
GlobalCorp_1,"['Customer_DXX', 'Customer_DUW', 'Customer_WVD']",168023833.2,-14964259.08,Canada,616198,Retail,2022
GlobalCorp._63,"['Customer_UQO', 'Customer_IUB', 'Customer_VEK']",7711673.52,-380664.2,UK,096322,Retail,2020
GlobalCorp._53,"['Customer_EEG', 'Customer_XBQ', 'Customer_GQE']",251902982.28,48929564.17,Germany,178739,Pharmaceuticals,2023
GlobalCorp._124,"['Customer_TEU', 'Customer_FGV', 'Customer_WUB']",5025355.71,1497918.4,India,548987,Automotive,2023
Corp_FELZRP,"['Customer_SKG', 'Customer_SMJ', 'Customer_UNO']",620079358.26,138909897.29,France,550082,Technology,2024
GlobalCorp._130,"['Customer_QLN', 'Customer_PPV', 'Customer_NUI']",564726989.66,-48874446.69,Germany,525954,Retail,2022
Corp_WZHITM,"['Customer_OIJ', 'Customer_TOM', 'Customer_VLO']",452221101.12,-42545612.74,UK,566012,Retail,2024
Corp_CDYQYD,"['Customer_SBD', 'Customer_JGK', 'Customer_QHT']",623198929.54,10200342.21,Germany,674844,Pharmaceuticals,2024
GlobalCorp_106,"['Customer_IMR', 'Customer_MTE', 'Customer_UDG']",272382806.72,26187826.33,UK,137611,Pharmaceuticals,2020
GlobalCorp_53,"['Customer_AVU', 'Customer_QTX', 'Customer_SNI']",123459933.01,-6474823.98,Germany,178739,Pharmaceuticals,2021
Corp_PVKUQL,"['Customer_PVM', 'Customer_DSN', 'Customer_IJR']",344409103.37,44843032.94,Australia,365391,Technology,2022
Corp_CFMOSL,"['Customer_JQU', 'Customer_NCH', 'Customer_JTN']",462625432.25,89633579.69,UK,853067,Manufacturing,2021
GlobalCorp._81,"['Customer_AVA', 'Customer_ZRF', 'Customer_JEP']",532954096.02,32008765.09,India,753422,Automotive,2021
Corp_BCVMGU,"['Customer_SRR', 'Customer_GAY', 'Customer_BIH']",153147231.7,-5923587.67,Japan,730294,Energy,2021
Corp_QLBMLY,"['Customer_OLG', 'Customer_DVS', 'Customer_CWR']",371708256.52,48926438.31,Canada,903938,Pharmaceuticals,2024
GlobalCorp_186,"['Customer_EQJ', 'Customer_PBN', 'Customer_IFK']",63528819.41,3208026.55,France,856148,Retail,2021
Corp_LJQRJR,"['Customer_GLL', 'Customer_GDK', 'Customer_NJK']",30763647.38,6694721.84,India,514023,Energy,2021
GlobalCorp_182,"['Customer_XIU', 'Customer_CSC', 'Customer_PET']",95693814.45,10905594.73,India,226023,Energy,2024
GlobalCorp._49,"['Customer_GPS', 'Customer_IZF', 'Customer_SVM']",567501757.32,98472167.37,France,752791,Pharmaceuticals,2024
GlobalCorp_44,"['Customer_CIY', 'Customer_FZZ', 'Customer_UXO']",168563166.75,42382923.51,USA,825781,Manufacturing,2022
GlobalCorp_88,"['Customer_HZY', 'Customer_DBL', 'Customer_ZJE']",478867113.51,48041919.06,UK,005222,Pharmaceuticals,2022
Corp_ACABUS,"['Customer_EEI', 'Customer_QZL', 'Customer_MYY']",348109777.57,-13494200.84,USA,583659,Energy,2023
GlobalCorp_164,"['Customer_WPP', 'Customer_ARF', 'Customer_FRV']",566039990.32,48635817.12,France,998149,Energy,2024
GlobalCorp._62,"['Customer_PFE', 'Customer_HJQ', 'Customer_DGR']",135893191.35,-5347666.18,India,448212,Manufacturing,2024
GlobalCorp._4,"['Customer_JXF', 'Customer_NGB', 'Customer_CMP']",667954701.39,-1216805.19,Japan,487709,Retail,2022
GlobalCorp._70,"['Customer_JFK', 'Customer_QJO', 'Customer_HFC']",184610166.79,-14956281.9,USA,252992,Retail,2021
Corp_EYDWBG,"['Customer_FER', 'Customer_JBU', 'Customer_JMB']",205081711.6,17885892.78,Australia,812967,Automotive,2023
Corp_LYBFKP,"['Customer_HHB', 'Customer_EPP', 'Customer_CJI']",130001708.98,24019557.34,France,986102,Automotive,2023
GlobalCorp_73,"['Customer_PMO', 'Customer_JZA', 'Customer_JOF']",37971482.67,10214902.56,Germany,784512,Energy,2022
GlobalCorp_186,"['Customer_WAQ', 'Customer_PXQ', 'Customer_ADJ']",97231345.24,10106899.54,France,856148,Retail,2023
GlobalCorp._176,"['Customer_VJS', 'Customer_KMD', 'Customer_QEV']",645326311.79,-55562037.44,France,439111,Energy,2020
GlobalCorp_72,"['Customer_INB', 'Customer_MCX', 'Customer_CYG']",229506429.49,34707473.54,USA,740955,Retail,2020
Corp_BAYQLQ,"['Customer_NLU', 'Customer_YLD', 'Customer_IOI']",648086182.54,-17093962.56,Japan,602973,Manufacturing,2024
GlobalCorp._38,"['Customer_AEM', 'Customer_KER', 'Customer_PVK']",110658065.7,4977245.02,France,282542,Pharmaceuticals,2023
Corp_SCKOHM,"['Customer_BYJ', 'Customer_ZVY', 'Customer_WFJ']",329367274.03,-10661290.27,Canada,089390,Technology,2021
Corp_HJAFOV,"['Customer_TYS', 'Customer_KDE', 'Customer_PJT']",188099582.91,-17233658.17,USA,187948,Automotive,2023
GlobalCorp._58,"['Customer_IDO', 'Customer_EOD', 'Customer_AJH']",602231904.91,100646501.77,UK,385355,Manufacturing,2022
GlobalCorp_126,"['Customer_TDW', 'Customer_ZZD', 'Customer_XTO']",47384355.95,13684099.02,Germany,277382,Automotive,2024
Corp_DNKJHD,"['Customer_THC', 'Customer_YIA', 'Customer_XBE']",266549348.04,-26602964.54,USA,066685,Automotive,2021
GlobalCorp._45,"['Customer_ZES', 'Customer_YTR', 'Customer_KSG']",216017325.08,9903332.26,Australia,068906,Energy,2022
GlobalCorp_43,"['Customer_YKN', 'Customer_JAE', 'Customer_UDK']",207498088.3,52813852.05,France,531043,Retail,2021
GlobalCorp_78,"['Customer_DFB', 'Customer_PSP', 'Customer_ULM']",339506291.64,81502060.41,Japan,064854,Manufacturing,2021
GlobalCorp_115,"['Customer_VJV', 'Customer_WWV', 'Customer_BGB']",486881254.1,11914078.47,UK,450447,Pharmaceuticals,2022
GlobalCorp_155,"['Customer_BDA', 'Customer_ZNF', 'Customer_SZG']",457964663.55,-16456006.48,Australia,979907,Energy,2021
GlobalCorp_185,"['Customer_CAL', 'Customer_AHS', 'Customer_SHT']",250535888.55,-4890942.72,UK,897233,Pharmaceuticals,2022
Corp_JVDSFZ,"['Customer_LWV', 'Customer_PPL', 'Customer_UGP']",613026673.04,112226337.79,Japan,460868,Energy,2023
GlobalCorp_170,"['Customer_RIJ', 'Customer_XMR', 'Customer_EMT']",451952646.36,26121963.91,India,776972,Automotive,2021
GlobalCorp._21,"['Customer_FAX', 'Customer_DMI', 'Customer_ZRV']",614152324.31,61033091.1,UK,887022,Retail,2022
GlobalCorp._182,"['Customer_JZR', 'Customer_MNL', 'Customer_YRB']",536763255.35,-17091522.94,India,226023,Energy,2022
GlobalCorp_82,"['Customer_QXI', 'Customer_DLT', 'Customer_IZB']",382664874.42,67764558.73,Australia,888391,Pharmaceuticals,2023
GlobalCorp_64,"['Customer_GCC', 'Customer_HUV', 'Customer_BCU']",283536019.72,79852344.06,UK,737489,Technology,2022
GlobalCorp._116,"['Customer_AXJ', 'Customer_BVO', 'Customer_SKY']",495821838.49,97403019.71,France,549957,Retail,2024
GlobalCorp._6,"['Customer_GXA', 'Customer_AVJ', 'Customer_NSM']",93279731.94,20107808.94,UK,881553,Pharmaceuticals,2023
Corp_QHRRWF,"['Customer_PSQ', 'Customer_TLE', 'Customer_JYC']",41834449.58,9406429.67,India,431789,Energy,2022
GlobalCorp_140,"['Customer_DQI', 'Customer_HTF', 'Customer_JUB']",648903825.9,165324338.71,Australia,987936,Energy,2020
GlobalCorp._22,"['Customer_FCE', 'Customer_QGD', 'Customer_YEL']",396401295.16,96547356.8,India,861245,Automotive,2020
Corp_QYVXEW,"['Customer_JVS', 'Customer_DHU', 'Customer_SEJ']",8676183.84,720320.59,USA,109653,Energy,2022
GlobalCorp._146,"['Customer_UJO', 'Customer_SWM', 'Customer_EUD']",332208986.09,14886525.74,Canada,826780,Pharmaceuticals,2021
GlobalCorp_30,"['Customer_CUB', 'Customer_TJR', 'Customer_IVH']",405767093.12,-32275827.54,USA,882748,Technology,2024
GlobalCorp._163,"['Customer_CGE', 'Customer_WKU', 'Customer_OZC']",16192432.19,4852652.62,Canada,440594,Pharmaceuticals,2021
GlobalCorp._171,"['Customer_BPM', 'Customer_KTY', 'Customer_BTK']",541253443.27,84612169.87,Japan,862563,Manufacturing,2021
GlobalCorp._108,"['Customer_ZTD', 'Customer_EAS', 'Customer_ZOM']",343143465.79,63468321.18,Germany,764944,Technology,2023
GlobalCorp._107,"['Customer_SHY', 'Customer_RGF', 'Customer_HOM']",178287689.83,30966876.6,France,980366,Manufacturing,2023
Corp_FQCHFK,"['Customer_VHB', 'Customer_DPV', 'Customer_KVF']",668568714.85,122365812.39,Australia,433698,Energy,2022
Corp_APPCRJ,"['Customer_UXZ', 'Customer_XEG', 'Customer_ICT']",232369060.6,34729967.53,Canada,666388,Technology,2023
GlobalCorp._21,"['Customer_SIJ', 'Customer_VSO', 'Customer_XES']",273725371.88,-551529.84,UK,887022,Retail,2022
GlobalCorp._168,"['Customer_SUV', 'Customer_PTO', 'Customer_GPS']",279757595.19,-23023486.52,USA,782376,Technology,2024
Corp_ENTWBE,"['Customer_HVB', 'Customer_EXY', 'Customer_VRP']",448710648.06,17564704.95,Germany,932632,Pharmaceuticals,2020
Corp_ZOJGXI,"['Customer_AJB', 'Customer_BWC', 'Customer_YVQ']",76452434.45,21516582.27,France,890091,Technology,2022
Corp_DKTJKQ,"['Customer_OXP', 'Customer_III', 'Customer_EFF']",300124257.88,89697815.05,Germany,459593,Technology,2022
GlobalCorp_96,"['Customer_NTU', 'Customer_DIS', 'Customer_XSE']",139988193.04,38491262.17,Germany,216859,Technology,2023
GlobalCorp_22,"['Customer_JZM', 'Customer_XYH', 'Customer_DGK']",558143608.47,-22988428.35,India,861245,Automotive,2023
Corp_GXEYEH,"['Customer_BEP', 'Customer_LIK', 'Customer_SXJ']",180782435.31,21770175.02,India,046754,Manufacturing,2021
GlobalCorp_78,"['Customer_RBK', 'Customer_CRT', 'Customer_YHP']",113868133.94,12945479.82,Japan,064854,Manufacturing,2024
Corp_YUMGOI,"['Customer_WNM', 'Customer_KAW', 'Customer_HHO']",612842013.19,7300399.41,Canada,245771,Retail,2024
GlobalCorp_46,"['Customer_AKF', 'Customer_BUS', 'Customer_VST']",528186714.33,-1961655.43,Canada,963891,Manufacturing,2020
GlobalCorp_156,"['Customer_XIX', 'Customer_POY', 'Customer_WJU']",588109201.44,60328419.02,Japan,571211,Manufacturing,2020
GlobalCorp_42,"['Customer_YQE', 'Customer_TQA', 'Customer_PBZ']",211919941.48,23507859.3,France,522341,Pharmaceuticals,2021
GlobalCorp._22,"['Customer_XJE', 'Customer_WPW', 'Customer_IRY']",271836129.19,68328423.15,India,861245,Automotive,2022
GlobalCorp._115,"['Customer_DGJ', 'Customer_XER', 'Customer_MHB']",653710774.09,164052258.53,UK,450447,Pharmaceuticals,2021
Corp_DFWOBA,"['Customer_DXR', 'Customer_PGK', 'Customer_YWX']",477242253.59,-8127958.29,France,081599,Automotive,2021
GlobalCorp._10,"['Customer_MPC', 'Customer_JAP', 'Customer_GXN']",227055075.7,43471324.27,UK,437780,Energy,2022
GlobalCorp_133,"['Customer_QKX', 'Customer_THS', 'Customer_MTH']",15118133.0,1729386.87,Japan,606979,Retail,2021
GlobalCorp._177,"['Customer_ICG', 'Customer_ODA', 'Customer_FLV']",628781421.64,4933068.3,USA,630464,Pharmaceuticals,2024
GlobalCorp_20,"['Customer_SIS', 'Customer_VQI', 'Customer_VID']",210303026.75,58615845.32,USA,799761,Automotive,2021
GlobalCorp_97,"['Customer_FVX', 'Customer_TAS', 'Customer_ULB']",447370341.01,113285586.7,Canada,174670,Retail,2023
Corp_CDYUOT,"['Customer_QWE', 'Customer_IWS', 'Customer_SVE']",591191966.21,-1673712.57,Canada,442825,Retail,2020
GlobalCorp._170,"['Customer_BSF', 'Customer_TEW', 'Customer_ORM']",309425639.88,11521623.5,India,776972,Automotive,2022
GlobalCorp._190,"['Customer_BMD', 'Customer_OPF', 'Customer_KWI']",153323850.03,43035515.13,Canada,971793,Automotive,2022
Corp_RSZQAQ,"['Customer_MET', 'Customer_KPJ', 'Customer_QAN']",609667595.33,69693069.62,Germany,951237,Technology,2022
GlobalCorp_40,"['Customer_QNE', 'Customer_AEN', 'Customer_ZTZ']",612158060.63,16538727.3,Australia,232830,Retail,2024
Corp_WOYBUJ,"['Customer_VTL', 'Customer_DJS', 'Customer_ABJ']",619826480.04,19096322.74,USA,209070,Energy,2020
Corp_EGBCZS,"['Customer_JCA', 'Customer_PTU', 'Customer_IPG']",380820911.71,35887327.62,Canada,636275,Automotive,2022
GlobalCorp._149,"['Customer_DEZ', 'Customer_RCA', 'Customer_VXM']",313745081.9,58799559.31,France,104576,Pharmaceuticals,2024
GlobalCorp._133,"['Customer_XMI', 'Customer_DWI', 'Customer_EMQ']",55123503.71,-4018311.1,Japan,606979,Retail,2024
GlobalCorp._76,"['Customer_QWZ', 'Customer_IWH', 'Customer_GWJ']",141167085.04,13186288.04,India,171460,Pharmaceuticals,2023
Corp_HZWPKZ,"['Customer_XCL', 'Customer_GKQ', 'Customer_ASR']",295494443.11,64750535.19,India,048087,Retail,2020
GlobalCorp._99,"['Customer_NHO', 'Customer_POH', 'Customer_KBF']",306518475.49,23089909.42,Germany,963301,Manufacturing,2024
GlobalCorp._176,"['Customer_FZE', 'Customer_JXH', 'Customer_HGW']",183237450.76,49336069.12,France,439111,Energy,2020
Corp_EQJCHJ,"['Customer_MVR', 'Customer_MIZ', 'Customer_GGX']",5783005.05,1479425.6,Australia,748798,Manufacturing,2024
GlobalCorp_142,"['Customer_VFB', 'Customer_UAZ', 'Customer_LKR']",198417108.84,15650522.15,France,213273,Pharmaceuticals,2021
GlobalCorp_22,"['Customer_XAK', 'Customer_CFI', 'Customer_EHA']",325845669.16,-11535870.55,India,861245,Automotive,2022
Corp_LGKVMB,"['Customer_KOH', 'Customer_CHD', 'Customer_RXX']",440408285.01,26804359.94,India,232685,Energy,2022
GlobalCorp._103,"['Customer_YNW', 'Customer_KOT', 'Customer_JUO']",27081537.71,7269462.69,France,736745,Technology,2024
GlobalCorp._155,"['Customer_LZS', 'Customer_WXF', 'Customer_CSJ']",500304758.45,52597976.48,Australia,979907,Energy,2024
GlobalCorp_192,"['Customer_BSJ', 'Customer_LOD', 'Customer_SBR']",136459264.45,24173032.52,USA,456272,Retail,2020
GlobalCorp._100,"['Customer_OCV', 'Customer_UUN', 'Customer_KQK']",669992271.27,100533922.17,UK,273133,Manufacturing,2020
GlobalCorp._87,"['Customer_DZP', 'Customer_VSO', 'Customer_WCB']",654707660.17,165083013.13,UK,565580,Automotive,2023
GlobalCorp_128,"['Customer_XVO', 'Customer_JRA', 'Customer_GCG']",365693392.71,47490486.4,India,461991,Technology,2024
GlobalCorp_197,"['Customer_HUY', 'Customer_NEG', 'Customer_ITG']",24794239.17,46570.26,Canada,117977,Retail,2021
GlobalCorp._103,"['Customer_WKZ', 'Customer_RVJ', 'Customer_UYE']",349576030.33,-26013922.82,France,736745,Technology,2020
GlobalCorp._124,"['Customer_TGU', 'Customer_DZF', 'Customer_TXR']",363346262.88,66771346.12,India,548987,Automotive,2020
GlobalCorp._66,"['Customer_WWC', 'Customer_DCD', 'Customer_VXR']",321727440.31,-14355452.62,Canada,598816,Automotive,2022
GlobalCorp_161,"['Customer_NQN', 'Customer_VMQ', 'Customer_XFE']",135375190.02,2831890.01,Japan,011006,Technology,2022
GlobalCorp._75,"['Customer_JXX', 'Customer_ZWT', 'Customer_RYX']",237938991.76,23647773.18,UK,156978,Energy,2024
GlobalCorp._126,"['Customer_XJK', 'Customer_NIG', 'Customer_VZT']",230402858.74,40799829.43,Germany,277382,Automotive,2021
GlobalCorp_62,"['Customer_CDZ', 'Customer_HKW', 'Customer_XNW']",454269981.94,66958916.36,India,448212,Manufacturing,2023
Corp_NBKBNV,"['Customer_RPR', 'Customer_ZUF', 'Customer_ZQU']",313103650.86,88349386.42,India,930302,Automotive,2022
GlobalCorp_127,"['Customer_SIZ', 'Customer_VEF', 'Customer_DOX']",623709190.73,83002658.61,India,495954,Retail,2024
GlobalCorp_16,"['Customer_LKF', 'Customer_YIM', 'Customer_LZH']",394268112.41,1836835.62,France,392221,Retail,2020
GlobalCorp_8,"['Customer_NBX', 'Customer_FJN', 'Customer_UFT']",269259862.51,68772948.68,USA,513569,Energy,2023
GlobalCorp_132,"['Customer_DUS', 'Customer_FZF', 'Customer_KAP']",302755007.6,9273493.82,USA,884874,Automotive,2021
GlobalCorp_17,"['Customer_YJH', 'Customer_JLX', 'Customer_IAZ']",469975603.05,-33973847.08,Japan,125362,Manufacturing,2024
GlobalCorp._18,"['Customer_SHG', 'Customer_AAI', 'Customer_JKR']",245514432.68,-12360892.5,USA,500054,Automotive,2021
GlobalCorp._94,"['Customer_JXT', 'Customer_NSB', 'Customer_KLP']",164504842.64,-2433246.3,Japan,409632,Technology,2023
GlobalCorp._64,"['Customer_XFC', 'Customer_SBM', 'Customer_LUF']",443491668.11,122543359.93,UK,737489,Technology,2024
GlobalCorp._47,"['Customer_ASL', 'Customer_SYB', 'Customer_TRK']",636504639.56,-19034620.06,India,834560,Manufacturing,2023
GlobalCorp._98,"['Customer_VNN', 'Customer_PMV', 'Customer_HSA']",685718915.74,142238187.97,Australia,925541,Manufacturing,2023
GlobalCorp._16,"['Customer_TZB', 'Customer_SBI', 'Customer_RJY']",623777264.12,-43661406.28,France,392221,Retail,2020
GlobalCorp._95,"['Customer_ISD', 'Customer_VGI', 'Customer_FOX']",228320396.12,33399532.53,France,063348,Technology,2021
Corp_BTVGOS,"['Customer_QKQ', 'Customer_SIE', 'Customer_VUO']",286663373.29,23873583.11,France,161676,Pharmaceuticals,2021
GlobalCorp_39,"['Customer_EBR', 'Customer_YLE', 'Customer_JQC']",468589193.78,-3478261.97,France,951937,Automotive,2023
GlobalCorp_187,"['Customer_WQE', 'Customer_TZE', 'Customer_MBE']",128096529.22,-6332659.92,Germany,983745,Energy,2022
GlobalCorp._114,"['Customer_IIY', 'Customer_NKK', 'Customer_AGU']",51630649.44,10668374.01,Japan,001629,Retail,2024
GlobalCorp_127,"['Customer_VEP', 'Customer_AEI', 'Customer_TET']",456427802.65,13886319.33,India,495954,Retail,2020
Corp_ZQSFBY,"['Customer_ECJ', 'Customer_NOW', 'Customer_EDF']",545601701.73,46617093.17,USA,947023,Automotive,2022
GlobalCorp_170,"['Customer_FPZ', 'Customer_HGN', 'Customer_GPR']",49440160.23,9811363.68,India,776972,Automotive,2020
GlobalCorp_147,"['Customer_KWT', 'Customer_ULD', 'Customer_FCS']",356369241.21,63501814.37,USA,674959,Pharmaceuticals,2022
GlobalCorp._75,"['Customer_QSC', 'Customer_VMS', 'Customer_BYV']",269615189.22,55848325.16,UK,156978,Energy,2020
GlobalCorp_86,"['Customer_BHN', 'Customer_QAI', 'Customer_UOT']",69649490.73,10320346.62,USA,760668,Technology,2023
Corp_QCUXPV,"['Customer_SZU', 'Customer_NXH', 'Customer_IPC']",573754827.9,80084442.4,UK,680927,Retail,2020
GlobalCorp._50,"['Customer_YDK', 'Customer_VRY', 'Customer_QQL']",257870938.34,37319094.35,Canada,775687,Retail,2020
Corp_FVLBOE,"['Customer_SIR', 'Customer_MWB', 'Customer_TXX']",386958315.38,112668986.76,India,514453,Manufacturing,2022
GlobalCorp._74,"['Customer_FZY', 'Customer_EZO', 'Customer_PKD']",239456783.47,-12758999.95,USA,497450,Automotive,2022
GlobalCorp_87,"['Customer_CAW', 'Customer_IWC', 'Customer_QRE']",99131731.81,18811738.33,UK,565580,Automotive,2021
GlobalCorp_168,"['Customer_AEY', 'Customer_GBN', 'Customer_IGW']",322578552.53,58571881.14,USA,782376,Technology,2020
GlobalCorp._12,"['Customer_ZBM', 'Customer_KPD', 'Customer_MKJ']",394646469.41,78857332.91,France,033718,Technology,2021
GlobalCorp_62,"['Customer_GJB', 'Customer_HNM', 'Customer_WSG']",66155281.85,4349160.65,India,448212,Manufacturing,2020
GlobalCorp_166,"['Customer_XNA', 'Customer_MYX', 'Customer_QZH']",444269728.68,68995527.03,France,908074,Retail,2023
GlobalCorp_30,"['Customer_DRH', 'Customer_SRY', 'Customer_JZJ']",279986941.35,26503149.13,USA,882748,Technology,2023
GlobalCorp_44,"['Customer_SQA', 'Customer_WVJ', 'Customer_GDB']",42791184.24,9868292.18,USA,825781,Manufacturing,2022
GlobalCorp._123,"['Customer_TRM', 'Customer_WRB', 'Customer_URR']",230044839.45,-1694895.06,UK,693909,Technology,2023
GlobalCorp_111,"['Customer_KFL', 'Customer_PRK', 'Customer_XZJ']",545375215.59,-32131392.79,India,154508,Technology,2021
GlobalCorp._149,"['Customer_IOT', 'Customer_QDV', 'Customer_CBE']",393413946.47,40778840.87,France,104576,Pharmaceuticals,2020
GlobalCorp._167,"['Customer_HKD', 'Customer_UHY', 'Customer_LGD']",268623434.13,-4581295.52,USA,279871,Energy,2020
GlobalCorp_83,"['Customer_ECK', 'Customer_JIL', 'Customer_EVV']",283605632.72,7401052.88,UK,236067,Pharmaceuticals,2024
GlobalCorp_60,"['Customer_XQD', 'Customer_RJU', 'Customer_LQT']",323868499.73,10791898.0,Canada,135415,Pharmaceuticals,2021
GlobalCorp._9,"['Customer_SVF', 'Customer_XSP', 'Customer_GMQ']",432815032.28,-24026109.81,France,241883,Energy,2022
GlobalCorp_10,"['Customer_PIG', 'Customer_PIE', 'Customer_ALD']",521874497.05,18277623.56,UK,437780,Energy,2020
GlobalCorp._128,"['Customer_LQB', 'Customer_FLX', 'Customer_WPY']",52620353.3,9800591.03,India,461991,Technology,2023
GlobalCorp._25,"['Customer_RBY', 'Customer_ZNT', 'Customer_DPX']",525884374.61,35126058.87,France,909656,Manufacturing,2022
GlobalCorp._152,"['Customer_MMF', 'Customer_PRP', 'Customer_XWX']",301120045.64,-3544733.56,India,663985,Automotive,2024
GlobalCorp_67,"['Customer_JYZ', 'Customer_FEM', 'Customer_YFY']",287318237.93,-4300525.64,Japan,072385,Automotive,2021
GlobalCorp_96,"['Customer_TGF', 'Customer_OPA', 'Customer_CWJ']",365991110.8,38066887.16,Germany,216859,Technology,2023
GlobalCorp_93,"['Customer_BXI', 'Customer_USC', 'Customer_TUE']",98820857.24,13130753.0,UK,459707,Automotive,2022
GlobalCorp_194,"['Customer_VYM', 'Customer_FCV', 'Customer_XFA']",122384633.83,-2798031.96,Japan,220228,Retail,2023
Corp_AQKAMN,"['Customer_FXM', 'Customer_BHG', 'Customer_XMT']",290889311.65,49751330.14,Germany,188725,Energy,2024
Corp_NVTGHT,"['Customer_WYA', 'Customer_QLT', 'Customer_WEB']",400429444.97,33574828.47,USA,099626,Pharmaceuticals,2021
GlobalCorp._8,"['Customer_XCI', 'Customer_VZJ', 'Customer_DUY']",210977944.22,62259988.91,USA,513569,Energy,2021
Corp_UAYKZQ,"['Customer_KGZ', 'Customer_NUD', 'Customer_SYZ']",658982581.43,162648281.27,USA,094347,Manufacturing,2020
GlobalCorp._160,"['Customer_HPX', 'Customer_PDX', 'Customer_YWE']",438724661.58,-15247251.12,Canada,185203,Retail,2023
GlobalCorp_154,"['Customer_YBA', 'Customer_YYD', 'Customer_KQA']",588949576.17,85431954.45,France,990090,Retail,2022
GlobalCorp_165,"['Customer_TBL', 'Customer_DTC', 'Customer_GGM']",508999708.41,-47303041.68,UK,653580,Automotive,2020
Corp_WOWQYS,"['Customer_HPT', 'Customer_IKH', 'Customer_IOX']",628381319.27,-20949475.66,UK,942459,Retail,2024
GlobalCorp_39,"['Customer_TTR', 'Customer_JSS', 'Customer_QDY']",248107100.34,31307492.46,France,951937,Automotive,2022
GlobalCorp_60,"['Customer_ILL', 'Customer_XZR', 'Customer_BAP']",392636362.6,62584322.41,Canada,135415,Pharmaceuticals,2024
GlobalCorp_121,"['Customer_HDW', 'Customer_BEM', 'Customer_JJT']",487143935.49,135704077.26,India,304658,Technology,2022
GlobalCorp._36,"['Customer_HSJ', 'Customer_NXH', 'Customer_QDR']",669272454.82,-28030675.01,Germany,799263,Pharmaceuticals,2022
GlobalCorp_14,"['Customer_PPY', 'Customer_DPB', 'Customer_LTV']",256912595.95,6720719.88,India,709177,Pharmaceuticals,2024
GlobalCorp_84,"['Customer_SZM', 'Customer_GKW', 'Customer_WPU']",577456993.68,165966318.36,India,862029,Manufacturing,2022
Corp_OSMYVW,"['Customer_BAN', 'Customer_EVV', 'Customer_IYS']",351333738.55,75347416.66,Germany,249926,Energy,2022
GlobalCorp._191,"['Customer_FGE', 'Customer_CMB', 'Customer_DMZ']",640027446.87,71125880.36,USA,297832,Automotive,2023
GlobalCorp_24,"['Customer_EAF', 'Customer_KVV', 'Customer_WJP']",153278555.05,16971044.1,USA,498153,Automotive,2023
Corp_TQUWDM,"['Customer_QVM', 'Customer_AEB', 'Customer_AZK']",576424013.35,8509510.37,UK,073194,Energy,2020
GlobalCorp._66,"['Customer_YWN', 'Customer_GSY', 'Customer_OQQ']",191057896.8,53458900.37,Canada,598816,Automotive,2024
GlobalCorp._4,"['Customer_SMT', 'Customer_YXF', 'Customer_LEJ']",210997539.8,62633180.5,Japan,487709,Retail,2023
GlobalCorp._75,"['Customer_BSJ', 'Customer_OKK', 'Customer_TJW']",302529798.91,71632423.21,UK,156978,Energy,2022
GlobalCorp_63,"['Customer_FHQ', 'Customer_EZH', 'Customer_FOL']",51092095.48,1222025.59,UK,096322,Retail,2022
Corp_KVDLAW,"['Customer_UKB', 'Customer_XIX', 'Customer_QBS']",405068090.99,-10918810.04,UK,812874,Manufacturing,2023
GlobalCorp._131,"['Customer_MDG', 'Customer_DAT', 'Customer_JTQ']",69218317.4,8737834.3,Canada,803371,Retail,2021
Corp_HUFBYH,"['Customer_AUL', 'Customer_RAF', 'Customer_LNG']",392074665.17,43691878.59,India,274069,Retail,2022
GlobalCorp._17,"['Customer_WDS', 'Customer_NCK', 'Customer_UDP']",222652046.63,42220957.08,Japan,125362,Manufacturing,2022
