corporate_name_S1,address,activity_places,top_suppliers,country,postal_code,industry_sector
GlobalCorp_112,266 Main Street,"['Plant_PEC', 'Warehouse_PGT']","['Supplier_ZGF', 'Supplier_WMR', 'Supplier_BUO']",Australia,791202,Automotive
GlobalCorp_185,523 Main Street,"['Plant_VPX', 'Warehouse_EWA']","['Supplier_SHD', 'Supplier_WTS', 'Supplier_QDD']",UK,897233,Pharmaceuticals
GlobalCorp_195,423 Main Street,"['Plant_QSI', 'Warehouse_RUS']","['Supplier_ARH', 'Supplier_SMH', 'Supplier_HVJ']",Canada,132210,Pharmaceuticals
GlobalCorp_30,622 Main Street,"['Plant_RRI', 'Warehouse_AHX']","['Supplier_OBO', 'Supplier_BVF', 'Supplier_TPK']",USA,882748,Technology
GlobalCorp_27,230 Main Street,"['Plant_YXT', 'Warehouse_HSL']","['Supplier_DQB', 'Supplier_KQM', 'Supplier_YJC']",Japan,975536,Manufacturing
Corp_VHMYLB,838 Street_STB Ave,"['Plant_HIV', 'Warehouse_ETO']","['Supplier_NPM', 'Supplier_LMR', 'Supplier_QEI']",Australia,286340,Retail
Corp_NCEJWY,575 Street_BDR Ave,"['Plant_KUC', 'Warehouse_JHK']","['Supplier_WUD', 'Supplier_IJV', 'Supplier_GAI']",Canada,076017,Retail
GlobalCorp_10,981 Main Street,"['Plant_BUR', 'Warehouse_REN']","['Supplier_SBO', 'Supplier_OFL', 'Supplier_XCC']",UK,437780,Energy
Corp_WHHBVS,443 Street_QWI Ave,"['Plant_UCX', 'Warehouse_JAJ']","['Supplier_GZU', 'Supplier_DZO', 'Supplier_DXZ']",Australia,071702,Pharmaceuticals
GlobalCorp_162,505 Main Street,"['Plant_UBG', 'Warehouse_NWF']","['Supplier_IIE', 'Supplier_YJN', 'Supplier_FIO']",Australia,196968,Automotive
globalcorporation_43,605 Main Street,"['Plant_MMG', 'Warehouse_BRW']","['Supplier_IUD', 'Supplier_MEG', 'Supplier_UKR']",France,531043,Retail
GlobalCorp_147,351 Main Street,"['Plant_ZIO', 'Warehouse_ATQ']","['Supplier_QRL', 'Supplier_TXN', 'Supplier_APA']",USA,674959,Pharmaceuticals
Corp_RNHMTQ,941 Street_RUJ Ave,"['Plant_BIK', 'Warehouse_MUY']","['Supplier_UNV', 'Supplier_UGX', 'Supplier_MRI']",Australia,794271,Technology
GlobalCorp_27,230 Main Street,"['Plant_PZV', 'Warehouse_BMQ']","['Supplier_BSR', 'Supplier_FEL', 'Supplier_IDN']",Japan,975536,Manufacturing
GlobalCorp_92,622 Main Street,"['Plant_FSU', 'Warehouse_WWC']","['Supplier_JTI', 'Supplier_HYQ', 'Supplier_YWB']",France,529401,Retail
Corp_AJDQCQ,694 Street_GFF Ave,"['Plant_DUT', 'Warehouse_PZU']","['Supplier_YSB', 'Supplier_PNJ', 'Supplier_KEP']",India,299285,Retail
GlobalCorp_32,227 Main Street,"['Plant_MKE', 'Warehouse_QWE']","['Supplier_HWI', 'Supplier_KZV', 'Supplier_YDX']",India,414333,Energy
Corp_LCODYB,877 Street_TRO Ave,"['Plant_PKD', 'Warehouse_RDN']","['Supplier_QDZ', 'Supplier_ZYH', 'Supplier_FJN']",Germany,341038,Pharmaceuticals
Corp_WUZAFZ,664 Street_VPI Ave,"['Plant_ZBG', 'Warehouse_YGN']","['Supplier_GWR', 'Supplier_FUP', 'Supplier_IZJ']",Japan,461347,Manufacturing
GlobalCorp_191,948 Main Street,"['Plant_JYQ', 'Warehouse_ICM']","['Supplier_DYU', 'Supplier_MUT', 'Supplier_AZE']",USA,297832,Automotive
Corp_EIWWYM,642 Street_RNU Ave,"['Plant_CHV', 'Warehouse_RKA']","['Supplier_BED', 'Supplier_UKI', 'Supplier_QZY']",France,156463,Pharmaceuticals
GlobalCorp_81,236 Main Street,"['Plant_CCK', 'Warehouse_NVY']","['Supplier_LHF', 'Supplier_DUT', 'Supplier_QDC']",India,753422,Automotive
GlobalCorp_41,348 Main Street,"['Plant_KIJ', 'Warehouse_NPQ']","['Supplier_YRW', 'Supplier_FJG', 'Supplier_RMZ']",India,884278,Manufacturing
globalcorporation_83,462 Main Street,"['Plant_ZXN', 'Warehouse_NHF']","['Supplier_EHD', 'Supplier_NKL', 'Supplier_MNG']",UK,236067,Pharmaceuticals
Corp_JFUCJC,181 Street_YCO Ave,"['Plant_KDI', 'Warehouse_OSN']","['Supplier_DCF', 'Supplier_IXZ', 'Supplier_RRJ']",USA,444838,Energy
GlobalCorp_136,777 Main Street,"['Plant_BHP', 'Warehouse_WHW']","['Supplier_FBN', 'Supplier_VKV', 'Supplier_FIW']",Japan,431833,Retail
globalcorporation_67,727 Main Street,"['Plant_CSR', 'Warehouse_JRN']","['Supplier_QQR', 'Supplier_MHR', 'Supplier_OAQ']",Japan,072385,Automotive
Corp_PLMQIE,569 Street_LUQ Ave,"['Plant_BSB', 'Warehouse_XRD']","['Supplier_XNE', 'Supplier_BDR', 'Supplier_KHP']",UK,440632,Retail
Corp_AXPFSE,160 Street_ICM Ave,"['Plant_GFQ', 'Warehouse_WNX']","['Supplier_ESN', 'Supplier_SWH', 'Supplier_JEM']",Canada,388374,Automotive
Corp_FGKHYE,150 Street_ZVW Ave,"['Plant_OVL', 'Warehouse_DHC']","['Supplier_KTH', 'Supplier_SAX', 'Supplier_BCU']",Australia,313526,Pharmaceuticals
globalcorporation_134,237 Main Street,"['Plant_UHU', 'Warehouse_LIS']","['Supplier_WXQ', 'Supplier_JMB', 'Supplier_ACC']",Germany,207913,Retail
globalcorporation_142,627 Main Street,"['Plant_QNQ', 'Warehouse_PGD']","['Supplier_WNP', 'Supplier_HOJ', 'Supplier_QAU']",France,213273,Pharmaceuticals
Corp_YEDHYZ,424 Street_ULL Ave,"['Plant_WWA', 'Warehouse_ILY']","['Supplier_LZW', 'Supplier_IHU', 'Supplier_SKS']",Australia,782151,Manufacturing
Corp_YAXXKJ,309 Street_NTO Ave,"['Plant_DMP', 'Warehouse_MRU']","['Supplier_BBF', 'Supplier_DOL', 'Supplier_ARU']",India,192044,Automotive
Corp_WGVEBS,118 Street_WGS Ave,"['Plant_ZEC', 'Warehouse_LXV']","['Supplier_XVK', 'Supplier_RWG', 'Supplier_TPU']",Japan,270094,Energy
GlobalCorp_186,189 Main Street,"['Plant_CJQ', 'Warehouse_FGU']","['Supplier_DFY', 'Supplier_KJW', 'Supplier_FNV']",France,856148,Retail
globalcorporation_8,960 Main Street,"['Plant_LIM', 'Warehouse_BWI']","['Supplier_ZKW', 'Supplier_VCD', 'Supplier_SHN']",USA,513569,Energy
Corp_ZQIMHT,628 Street_RGQ Ave,"['Plant_TQN', 'Warehouse_QAW']","['Supplier_MPS', 'Supplier_EZN', 'Supplier_PBF']",Japan,029165,Retail
globalcorporation_140,605 Main Street,"['Plant_FWR', 'Warehouse_PXI']","['Supplier_QDD', 'Supplier_NWO', 'Supplier_QSX']",Australia,987936,Energy
GlobalCorp_128,792 Main Street,"['Plant_CQD', 'Warehouse_DXY']","['Supplier_ZAH', 'Supplier_RGN', 'Supplier_ZRT']",India,461991,Technology
Corp_BLOLIB,582 Street_SBQ Ave,"['Plant_EGP', 'Warehouse_JCM']","['Supplier_CLN', 'Supplier_TQN', 'Supplier_FYK']",Japan,417675,Automotive
globalcorporation_75,333 Main Street,"['Plant_HTX', 'Warehouse_UOK']","['Supplier_XQP', 'Supplier_DRD', 'Supplier_YZC']",UK,156978,Energy
GlobalCorp_51,55 Main Street,"['Plant_OWU', 'Warehouse_RVG']","['Supplier_ICO', 'Supplier_ORZ', 'Supplier_OUL']",USA,431206,Automotive
GlobalCorp_78,326 Main Street,"['Plant_EJL', 'Warehouse_ICA']","['Supplier_XYI', 'Supplier_KTA', 'Supplier_AXH']",Japan,064854,Manufacturing
Corp_LVWHUF,464 Street_KXJ Ave,"['Plant_GSI', 'Warehouse_ZJF']","['Supplier_JYR', 'Supplier_WWH', 'Supplier_LSF']",India,422182,Retail
Corp_MYLTCL,562 Street_GXJ Ave,"['Plant_VOJ', 'Warehouse_ACM']","['Supplier_HKJ', 'Supplier_JEH', 'Supplier_ZJT']",USA,213699,Pharmaceuticals
Corp_SECQJS,497 Street_NYR Ave,"['Plant_LUV', 'Warehouse_IZM']","['Supplier_XJP', 'Supplier_OSX', 'Supplier_BGD']",UK,766765,Energy
globalcorporation_86,583 Main Street,"['Plant_TJV', 'Warehouse_OAF']","['Supplier_JIH', 'Supplier_YTT', 'Supplier_GTV']",USA,760668,Technology
GlobalCorp_76,62 Main Street,"['Plant_OSC', 'Warehouse_JPJ']","['Supplier_UAL', 'Supplier_XZE', 'Supplier_SIR']",India,171460,Pharmaceuticals
GlobalCorp_104,65 Main Street,"['Plant_VYE', 'Warehouse_WNT']","['Supplier_RBX', 'Supplier_NLJ', 'Supplier_SXR']",Japan,282126,Energy
GlobalCorp_125,999 Main Street,"['Plant_JMK', 'Warehouse_NWJ']","['Supplier_CSK', 'Supplier_HNB', 'Supplier_RUX']",UK,284248,Pharmaceuticals
GlobalCorp_116,635 Main Street,"['Plant_TPD', 'Warehouse_LSM']","['Supplier_HEY', 'Supplier_BNZ', 'Supplier_EUM']",France,549957,Retail
globalcorporation_37,735 Main Street,"['Plant_PKU', 'Warehouse_RGQ']","['Supplier_TYK', 'Supplier_WUZ', 'Supplier_UDH']",USA,803713,Technology
globalcorporation_99,302 Main Street,"['Plant_PUG', 'Warehouse_EFX']","['Supplier_ZPS', 'Supplier_ZIH', 'Supplier_YMG']",Germany,963301,Manufacturing
globalcorporation_149,487 Main Street,"['Plant_DZS', 'Warehouse_VCP']","['Supplier_OMS', 'Supplier_DZU', 'Supplier_ION']",France,104576,Pharmaceuticals
Corp_ICWBZH,577 Street_OXS Ave,"['Plant_EAK', 'Warehouse_GSN']","['Supplier_HUP', 'Supplier_YKU', 'Supplier_CUB']",Japan,820914,Manufacturing
Corp_AODHLP,12 Street_SEN Ave,"['Plant_JJT', 'Warehouse_TCK']","['Supplier_HBB', 'Supplier_FCO', 'Supplier_NEY']",Australia,240740,Technology
Corp_RDFHOV,356 Street_YZF Ave,"['Plant_JLL', 'Warehouse_JGB']","['Supplier_SUR', 'Supplier_WJC', 'Supplier_PEA']",India,725286,Manufacturing
globalcorporation_173,209 Main Street,"['Plant_KSE', 'Warehouse_RJA']","['Supplier_XBI', 'Supplier_ICM', 'Supplier_EYE']",USA,752427,Retail
Corp_JSFPLP,15 Street_LSN Ave,"['Plant_PTE', 'Warehouse_DKQ']","['Supplier_IUY', 'Supplier_BSX', 'Supplier_RDL']",Canada,670784,Pharmaceuticals
globalcorporation_55,606 Main Street,"['Plant_HFP', 'Warehouse_EXN']","['Supplier_QWA', 'Supplier_DMP', 'Supplier_ZVS']",Japan,417000,Manufacturing
globalcorporation_143,255 Main Street,"['Plant_RGY', 'Warehouse_MVM']","['Supplier_QGD', 'Supplier_LSV', 'Supplier_KOC']",Japan,672973,Energy
Corp_LXBYFQ,832 Street_NYX Ave,"['Plant_DBL', 'Warehouse_FTQ']","['Supplier_MOX', 'Supplier_TFW', 'Supplier_DJT']",Canada,400309,Technology
Corp_YGOWGX,453 Street_BIT Ave,"['Plant_UGV', 'Warehouse_FVJ']","['Supplier_LBB', 'Supplier_SMD', 'Supplier_YEB']",Japan,424035,Energy
Corp_QIBYEC,203 Street_QVI Ave,"['Plant_UKS', 'Warehouse_KBN']","['Supplier_QKT', 'Supplier_SHV', 'Supplier_YSN']",Canada,138963,Automotive
Corp_RFEPOY,883 Street_IUF Ave,"['Plant_FDB', 'Warehouse_YBE']","['Supplier_YNW', 'Supplier_RAE', 'Supplier_LAY']",Germany,133156,Energy
GlobalCorp_75,333 Main Street,"['Plant_FMV', 'Warehouse_SMB']","['Supplier_HKJ', 'Supplier_HVL', 'Supplier_WHV']",UK,156978,Energy
GlobalCorp_192,520 Main Street,"['Plant_XDU', 'Warehouse_KTR']","['Supplier_TRM', 'Supplier_FYF', 'Supplier_QDF']",USA,456272,Retail
GlobalCorp_48,543 Main Street,"['Plant_NME', 'Warehouse_TNJ']","['Supplier_TIB', 'Supplier_OOT', 'Supplier_SLW']",Australia,193433,Technology
GlobalCorp_80,43 Main Street,"['Plant_SIR', 'Warehouse_EJE']","['Supplier_QQW', 'Supplier_HNC', 'Supplier_AML']",Japan,578007,Automotive
globalcorporation_182,247 Main Street,"['Plant_OGB', 'Warehouse_SNZ']","['Supplier_PNT', 'Supplier_XIE', 'Supplier_NLI']",India,226023,Energy
globalcorporation_185,523 Main Street,"['Plant_KAP', 'Warehouse_OUE']","['Supplier_LLP', 'Supplier_LVR', 'Supplier_EXT']",UK,897233,Pharmaceuticals
globalcorporation_163,615 Main Street,"['Plant_FZQ', 'Warehouse_KNH']","['Supplier_YTM', 'Supplier_FHE', 'Supplier_YXZ']",Canada,440594,Pharmaceuticals
globalcorporation_48,543 Main Street,"['Plant_WJU', 'Warehouse_LUO']","['Supplier_WEV', 'Supplier_RQQ', 'Supplier_ZVV']",Australia,193433,Technology
GlobalCorp_111,358 Main Street,"['Plant_ECN', 'Warehouse_IDN']","['Supplier_RIC', 'Supplier_MPP', 'Supplier_ICF']",India,154508,Technology
Corp_SLLCDA,15 Street_HBT Ave,"['Plant_EEJ', 'Warehouse_UHN']","['Supplier_QOO', 'Supplier_PDE', 'Supplier_VXJ']",UK,892009,Automotive
Corp_GKRHLE,856 Street_DQA Ave,"['Plant_PJY', 'Warehouse_IZK']","['Supplier_YBV', 'Supplier_AWS', 'Supplier_HVK']",Canada,619392,Manufacturing
globalcorporation_159,220 Main Street,"['Plant_WWB', 'Warehouse_QBS']","['Supplier_ZXH', 'Supplier_BRQ', 'Supplier_UFY']",Australia,490417,Pharmaceuticals
globalcorporation_152,58 Main Street,"['Plant_CGB', 'Warehouse_CDP']","['Supplier_JLS', 'Supplier_DIP', 'Supplier_HDU']",India,663985,Automotive
GlobalCorp_21,241 Main Street,"['Plant_IAM', 'Warehouse_PBG']","['Supplier_HUX', 'Supplier_FVV', 'Supplier_MNO']",UK,887022,Retail
GlobalCorp_90,761 Main Street,"['Plant_HUJ', 'Warehouse_QRA']","['Supplier_WRX', 'Supplier_JMI', 'Supplier_JAV']",USA,657988,Manufacturing
GlobalCorp_48,543 Main Street,"['Plant_DHA', 'Warehouse_SKF']","['Supplier_ZWA', 'Supplier_SFW', 'Supplier_HET']",Australia,193433,Technology
Corp_BPEBCC,79 Street_RDW Ave,"['Plant_JAX', 'Warehouse_PAC']","['Supplier_CJQ', 'Supplier_NWV', 'Supplier_OMF']",UK,458237,Energy
Corp_EINMSY,143 Street_FQV Ave,"['Plant_AUQ', 'Warehouse_DIS']","['Supplier_KAZ', 'Supplier_FCE', 'Supplier_QWV']",Australia,543837,Technology
GlobalCorp_73,477 Main Street,"['Plant_LRX', 'Warehouse_RMU']","['Supplier_TUN', 'Supplier_GXT', 'Supplier_FQC']",Germany,784512,Energy
Corp_ALGBBY,41 Street_OZH Ave,"['Plant_VSK', 'Warehouse_AKX']","['Supplier_JPE', 'Supplier_DYE', 'Supplier_NIU']",Canada,532426,Manufacturing
GlobalCorp_140,605 Main Street,"['Plant_GXQ', 'Warehouse_YBE']","['Supplier_YPG', 'Supplier_ZUB', 'Supplier_FPQ']",Australia,987936,Energy
globalcorporation_133,120 Main Street,"['Plant_EJQ', 'Warehouse_WUA']","['Supplier_HEO', 'Supplier_TUC', 'Supplier_DBI']",Japan,606979,Retail
Corp_NGBORT,948 Street_PHS Ave,"['Plant_CCN', 'Warehouse_RTD']","['Supplier_NHF', 'Supplier_TVJ', 'Supplier_QRO']",Japan,756192,Energy
Corp_CVTFCO,193 Street_XMM Ave,"['Plant_ENV', 'Warehouse_PAN']","['Supplier_FHV', 'Supplier_IKP', 'Supplier_DQB']",Canada,659593,Automotive
Corp_BBKUDR,894 Street_AAK Ave,"['Plant_XCI', 'Warehouse_BRV']","['Supplier_HFG', 'Supplier_YGP', 'Supplier_WVV']",Germany,418375,Retail
Corp_NPZBGD,941 Street_LGK Ave,"['Plant_ASN', 'Warehouse_DIY']","['Supplier_VFG', 'Supplier_HZA', 'Supplier_ILB']",France,969729,Automotive
globalcorporation_43,605 Main Street,"['Plant_SWV', 'Warehouse_NIS']","['Supplier_YPT', 'Supplier_IMN', 'Supplier_PXE']",France,531043,Retail
GlobalCorp_28,865 Main Street,"['Plant_VCF', 'Warehouse_RDZ']","['Supplier_WJP', 'Supplier_OAG', 'Supplier_FCG']",Japan,392783,Retail
GlobalCorp_125,999 Main Street,"['Plant_OWP', 'Warehouse_VTU']","['Supplier_JVW', 'Supplier_JZP', 'Supplier_HVH']",UK,284248,Pharmaceuticals
Corp_OKFQEU,928 Street_KZM Ave,"['Plant_AFM', 'Warehouse_PNZ']","['Supplier_MKV', 'Supplier_IER', 'Supplier_ILR']",India,633205,Automotive
GlobalCorp_172,138 Main Street,"['Plant_ZMB', 'Warehouse_YZJ']","['Supplier_LCW', 'Supplier_TYI', 'Supplier_MQR']",Australia,583203,Pharmaceuticals
globalcorporation_172,138 Main Street,"['Plant_TFZ', 'Warehouse_RVQ']","['Supplier_XAZ', 'Supplier_DKI', 'Supplier_RRV']",Australia,583203,Pharmaceuticals
Corp_OXUXYV,922 Street_JZS Ave,"['Plant_ZVN', 'Warehouse_CAU']","['Supplier_QIW', 'Supplier_GYN', 'Supplier_BRN']",India,948553,Technology
GlobalCorp_19,95 Main Street,"['Plant_FHG', 'Warehouse_WQS']","['Supplier_ELP', 'Supplier_PYW', 'Supplier_THZ']",Australia,505102,Automotive
Corp_ETLCWJ,958 Street_MTP Ave,"['Plant_HOO', 'Warehouse_IWY']","['Supplier_VTI', 'Supplier_OIX', 'Supplier_AYM']",France,660287,Energy
GlobalCorp_104,65 Main Street,"['Plant_IXS', 'Warehouse_AXO']","['Supplier_PNM', 'Supplier_FFP', 'Supplier_ENO']",Japan,282126,Energy
Corp_EURODN,752 Street_FTC Ave,"['Plant_ROR', 'Warehouse_OWQ']","['Supplier_MRU', 'Supplier_KRQ', 'Supplier_HSN']",Australia,509302,Technology
GlobalCorp_176,631 Main Street,"['Plant_GSP', 'Warehouse_FWA']","['Supplier_XTO', 'Supplier_XRF', 'Supplier_MLW']",France,439111,Energy
globalcorporation_79,394 Main Street,"['Plant_SKQ', 'Warehouse_ERY']","['Supplier_MIV', 'Supplier_YIY', 'Supplier_RNR']",USA,678819,Pharmaceuticals
GlobalCorp_119,386 Main Street,"['Plant_LQW', 'Warehouse_TLB']","['Supplier_ZMK', 'Supplier_XBJ', 'Supplier_HET']",Germany,796278,Pharmaceuticals
Corp_QKXDEC,46 Street_EDW Ave,"['Plant_BAM', 'Warehouse_XYK']","['Supplier_YSJ', 'Supplier_PJQ', 'Supplier_QTB']",USA,412430,Energy
globalcorporation_51,55 Main Street,"['Plant_XQZ', 'Warehouse_MDA']","['Supplier_PJZ', 'Supplier_SIK', 'Supplier_GPX']",USA,431206,Automotive
GlobalCorp_59,806 Main Street,"['Plant_IBE', 'Warehouse_AOX']","['Supplier_UDN', 'Supplier_BTD', 'Supplier_JHI']",France,984276,Technology
GlobalCorp_96,14 Main Street,"['Plant_SVH', 'Warehouse_XKE']","['Supplier_NTY', 'Supplier_NSQ', 'Supplier_BSK']",Germany,216859,Technology
GlobalCorp_138,289 Main Street,"['Plant_BLH', 'Warehouse_HTF']","['Supplier_CQK', 'Supplier_HAG', 'Supplier_KYS']",Canada,304927,Pharmaceuticals
globalcorporation_44,481 Main Street,"['Plant_CCG', 'Warehouse_QZA']","['Supplier_MTL', 'Supplier_RBW', 'Supplier_KEE']",USA,825781,Manufacturing
GlobalCorp_117,745 Main Street,"['Plant_ENG', 'Warehouse_RJG']","['Supplier_OZE', 'Supplier_UWP', 'Supplier_DWF']",France,070442,Energy
GlobalCorp_57,838 Main Street,"['Plant_HLJ', 'Warehouse_SDK']","['Supplier_HTG', 'Supplier_LGO', 'Supplier_ZCQ']",Australia,746966,Energy
globalcorporation_91,863 Main Street,"['Plant_VVW', 'Warehouse_SMK']","['Supplier_BYA', 'Supplier_BWQ', 'Supplier_MWC']",India,953775,Pharmaceuticals
globalcorporation_63,401 Main Street,"['Plant_UKK', 'Warehouse_DEY']","['Supplier_KDY', 'Supplier_DLP', 'Supplier_OAR']",UK,096322,Retail
Corp_HRUVTW,621 Street_CYF Ave,"['Plant_SKZ', 'Warehouse_WUM']","['Supplier_ZLF', 'Supplier_RQI', 'Supplier_ZOZ']",Germany,747992,Technology
GlobalCorp_0,437 Main Street,"['Plant_RUB', 'Warehouse_HIT']","['Supplier_VAG', 'Supplier_BSM', 'Supplier_CLN']",USA,765757,Retail
Corp_QWVAZA,604 Street_BZR Ave,"['Plant_CDY', 'Warehouse_RWR']","['Supplier_MQQ', 'Supplier_NCH', 'Supplier_RGO']",Australia,413286,Manufacturing
Corp_JBARSJ,217 Street_MLF Ave,"['Plant_ZDS', 'Warehouse_YAQ']","['Supplier_YIC', 'Supplier_XPC', 'Supplier_BAS']",India,977891,Automotive
GlobalCorp_91,863 Main Street,"['Plant_FNC', 'Warehouse_ABR']","['Supplier_GUM', 'Supplier_FVF', 'Supplier_KOQ']",India,953775,Pharmaceuticals
Corp_KVGEYZ,763 Street_MIO Ave,"['Plant_NRV', 'Warehouse_LNZ']","['Supplier_GJE', 'Supplier_DLS', 'Supplier_PNA']",Germany,683156,Technology
GlobalCorp_17,132 Main Street,"['Plant_CUN', 'Warehouse_RBI']","['Supplier_OEQ', 'Supplier_LWX', 'Supplier_CWR']",Japan,125362,Manufacturing
GlobalCorp_181,950 Main Street,"['Plant_ORQ', 'Warehouse_YQJ']","['Supplier_UVZ', 'Supplier_TUG', 'Supplier_PQQ']",USA,155688,Retail
GlobalCorp_66,321 Main Street,"['Plant_AOS', 'Warehouse_JLP']","['Supplier_LJP', 'Supplier_CSH', 'Supplier_MJT']",Canada,598816,Automotive
globalcorporation_64,77 Main Street,"['Plant_IQJ', 'Warehouse_LRO']","['Supplier_GOL', 'Supplier_AMY', 'Supplier_LYY']",UK,737489,Technology
globalcorporation_38,430 Main Street,"['Plant_CEM', 'Warehouse_QBJ']","['Supplier_LMD', 'Supplier_ZFO', 'Supplier_GAQ']",France,282542,Pharmaceuticals
Corp_PPXVUE,754 Street_BNF Ave,"['Plant_KGI', 'Warehouse_OAC']","['Supplier_BCP', 'Supplier_EMS', 'Supplier_VSK']",India,586496,Manufacturing
GlobalCorp_168,265 Main Street,"['Plant_LVO', 'Warehouse_ERS']","['Supplier_QHC', 'Supplier_JWO', 'Supplier_UJC']",USA,782376,Technology
GlobalCorp_96,14 Main Street,"['Plant_XSP', 'Warehouse_JJF']","['Supplier_ZTB', 'Supplier_ACD', 'Supplier_DVM']",Germany,216859,Technology
Corp_FOBGUT,199 Street_BBS Ave,"['Plant_THU', 'Warehouse_OMO']","['Supplier_UZJ', 'Supplier_DJD', 'Supplier_KOZ']",Germany,721789,Manufacturing
Corp_UNFMUE,467 Street_WER Ave,"['Plant_CNT', 'Warehouse_GSG']","['Supplier_XMV', 'Supplier_FSL', 'Supplier_TWI']",India,397108,Energy
GlobalCorp_141,697 Main Street,"['Plant_ADQ', 'Warehouse_SGE']","['Supplier_ADC', 'Supplier_LVE', 'Supplier_BDX']",USA,659057,Retail
GlobalCorp_26,246 Main Street,"['Plant_GFI', 'Warehouse_GFA']","['Supplier_GRL', 'Supplier_PHJ', 'Supplier_PEB']",Canada,781722,Manufacturing
GlobalCorp_125,999 Main Street,"['Plant_IKG', 'Warehouse_SKP']","['Supplier_YHF', 'Supplier_GHM', 'Supplier_VLG']",UK,284248,Pharmaceuticals
globalcorporation_186,189 Main Street,"['Plant_ECN', 'Warehouse_UPU']","['Supplier_FKE', 'Supplier_UUF', 'Supplier_WUX']",France,856148,Retail
GlobalCorp_61,827 Main Street,"['Plant_SKE', 'Warehouse_DDD']","['Supplier_HEJ', 'Supplier_WOG', 'Supplier_QQO']",Canada,247437,Retail
globalcorporation_176,631 Main Street,"['Plant_RQB', 'Warehouse_XRH']","['Supplier_NRU', 'Supplier_FTO', 'Supplier_VOH']",France,439111,Energy
GlobalCorp_109,324 Main Street,"['Plant_JCV', 'Warehouse_OHF']","['Supplier_HZC', 'Supplier_VOO', 'Supplier_NCP']",USA,765328,Technology
GlobalCorp_61,827 Main Street,"['Plant_FIW', 'Warehouse_HZY']","['Supplier_JNJ', 'Supplier_CNN', 'Supplier_CAW']",Canada,247437,Retail
Corp_ZBWYJM,730 Street_QTT Ave,"['Plant_LLS', 'Warehouse_NAL']","['Supplier_NIY', 'Supplier_CZM', 'Supplier_MLG']",Germany,474991,Technology
Corp_WOJFXQ,665 Street_IPS Ave,"['Plant_QLB', 'Warehouse_MBC']","['Supplier_NOW', 'Supplier_KKR', 'Supplier_BUB']",UK,522343,Energy
Corp_MEHKVF,718 Street_ILG Ave,"['Plant_XUC', 'Warehouse_JWP']","['Supplier_NLA', 'Supplier_DOG', 'Supplier_QSR']",Australia,039421,Energy
globalcorporation_12,755 Main Street,"['Plant_RLN', 'Warehouse_WSQ']","['Supplier_WRY', 'Supplier_BQB', 'Supplier_EQG']",France,033718,Technology
GlobalCorp_112,266 Main Street,"['Plant_APX', 'Warehouse_JUN']","['Supplier_KUH', 'Supplier_CJH', 'Supplier_PFQ']",Australia,791202,Automotive
GlobalCorp_4,679 Main Street,"['Plant_EXM', 'Warehouse_QOQ']","['Supplier_PTM', 'Supplier_HWH', 'Supplier_XPT']",Japan,487709,Retail
GlobalCorp_109,324 Main Street,"['Plant_LSW', 'Warehouse_PXU']","['Supplier_DCW', 'Supplier_ESE', 'Supplier_ZYO']",USA,765328,Technology
GlobalCorp_97,385 Main Street,"['Plant_ZJH', 'Warehouse_CCE']","['Supplier_BOK', 'Supplier_QUN', 'Supplier_GEW']",Canada,174670,Retail
GlobalCorp_32,227 Main Street,"['Plant_IJV', 'Warehouse_TKX']","['Supplier_PXG', 'Supplier_BFS', 'Supplier_ATV']",India,414333,Energy
Corp_PGQWQP,296 Street_KVG Ave,"['Plant_FOC', 'Warehouse_SHJ']","['Supplier_OXE', 'Supplier_TIY', 'Supplier_QNJ']",Australia,387179,Retail
Corp_HKYVHA,146 Street_IGI Ave,"['Plant_GML', 'Warehouse_AAN']","['Supplier_EAP', 'Supplier_NSP', 'Supplier_WIU']",Australia,345290,Technology
GlobalCorp_158,105 Main Street,"['Plant_FUO', 'Warehouse_OPT']","['Supplier_JDA', 'Supplier_JYT', 'Supplier_UUI']",Germany,064201,Retail
GlobalCorp_40,518 Main Street,"['Plant_VDF', 'Warehouse_KYZ']","['Supplier_PXV', 'Supplier_MDX', 'Supplier_OFI']",Australia,232830,Retail
GlobalCorp_91,863 Main Street,"['Plant_VZB', 'Warehouse_CGU']","['Supplier_RZL', 'Supplier_CSY', 'Supplier_DXL']",India,953775,Pharmaceuticals
GlobalCorp_66,321 Main Street,"['Plant_DXU', 'Warehouse_XSU']","['Supplier_VVU', 'Supplier_ZMB', 'Supplier_FWE']",Canada,598816,Automotive
GlobalCorp_196,668 Main Street,"['Plant_ZLH', 'Warehouse_MLU']","['Supplier_MNK', 'Supplier_TCB', 'Supplier_KRG']",Germany,995971,Automotive
Corp_VBGZHA,63 Street_SKL Ave,"['Plant_HFF', 'Warehouse_CAV']","['Supplier_MGD', 'Supplier_JSK', 'Supplier_TMJ']",France,960887,Manufacturing
GlobalCorp_186,189 Main Street,"['Plant_STV', 'Warehouse_EIF']","['Supplier_NWC', 'Supplier_XRG', 'Supplier_CMA']",France,856148,Retail
GlobalCorp_6,264 Main Street,"['Plant_MMH', 'Warehouse_IQN']","['Supplier_XJX', 'Supplier_JYB', 'Supplier_BTZ']",UK,881553,Pharmaceuticals
